iter	Passed	Remaining
1804	1522	5386
1805	1523	5385
1806	1523	5384
1807	1524	5384
1808	1525	5383
1809	1526	5383
1810	1527	5382
1811	1528	5381
1812	1529	5381
1813	1530	5381
1814	1531	5380
1815	1532	5380
1816	1533	5380
1817	1534	5379
1818	1535	5379
1819	1536	5378
1820	1537	5378
1821	1538	5377
1822	1539	5377
1823	1540	5378
1824	1541	5377
1825	1542	5377
1826	1543	5376
1827	1544	5375
1828	1545	5375
1829	1546	5375
1830	1547	5374
1831	1548	5375
1832	1549	5374
1833	1550	5375
1834	1551	5375
1835	1552	5375
1836	1553	5374
1837	1554	5374
1838	1555	5373
1839	1556	5373
1840	1557	5373
1841	1558	5373
1842	1559	5373
1843	1560	5373
1844	1561	5372
1845	1562	5372
1846	1563	5371
1847	1564	5371
1848	1565	5371
1849	1566	5371
1850	1567	5371
1851	1568	5370
1852	1570	5370
1853	1571	5370
1854	1571	5369
1855	1573	5370
1856	1574	5370
1857	1575	5369
1858	1576	5369
1859	1577	5369
1860	1578	5368
1861	1579	5368
1862	1580	5367
1863	1581	5367
1864	1582	5367
1865	1583	5367
1866	1584	5366
1867	1585	5366
1868	1586	5365
1869	1587	5365
1870	1588	5364
1871	1589	5364
1872	1590	5364
1873	1591	5364
1874	1592	5364
1875	1593	5363
1876	1594	5363
1877	1595	5363
1878	1596	5364
1879	1597	5363
1880	1598	5363
1881	1599	5363
1882	1600	5363
1883	1601	5362
1884	1602	5362
1885	1603	5361
1886	1604	5361
1887	1605	5360
1888	1606	5360
1889	1607	5360
1890	1608	5359
1891	1609	5359
1892	1610	5359
1893	1611	5360
1894	1612	5359
1895	1613	5358
1896	1614	5358
1897	1616	5360
1898	1617	5360
1899	1618	5359
1900	1619	5359
1901	1620	5358
1902	1621	5358
1903	1622	5357
1904	1623	5357
1905	1625	5362
1906	1626	5362
1907	1628	5361
1908	1628	5361
1909	1629	5360
1910	1630	5360
1911	1631	5360
1912	1633	5360
1913	1634	5359
1914	1635	5359
1915	1636	5358
1916	1637	5358
1917	1638	5358
1918	1639	5357
1919	1640	5357
1920	1641	5357
1921	1642	5356
1922	1642	5356
1923	1644	5356
1924	1645	5355
1925	1646	5355
1926	1647	5355
1927	1647	5354
1928	1649	5354
1929	1650	5354
1930	1651	5354
1931	1652	5353
1932	1653	5352
1933	1654	5352
1934	1655	5351
1935	1655	5350
1936	1656	5350
1937	1657	5349
1938	1658	5349
1939	1659	5348
1940	1660	5348
1941	1661	5348
1942	1663	5348
1943	1663	5347
1944	1664	5346
1945	1665	5346
1946	1666	5345
1947	1667	5345
1948	1668	5344
1949	1669	5344
1950	1670	5343
1951	1671	5343
1952	1672	5343
1953	1673	5342
1954	1674	5342
1955	1675	5342
1956	1676	5342
1957	1678	5342
1958	1679	5342
1959	1679	5341
1960	1681	5342
1961	1682	5341
1962	1683	5340
1963	1683	5340
1964	1685	5340
1965	1686	5339
1966	1687	5339
1967	1688	5339
1968	1689	5339
1969	1690	5339
1970	1691	5339
1971	1692	5338
1972	1693	5338
1973	1694	5337
1974	1695	5337
1975	1696	5336
1976	1697	5336
1977	1698	5335
1978	1699	5335
1979	1700	5335
1980	1701	5335
1981	1702	5334
1982	1703	5333
1983	1704	5334
1984	1705	5333
1985	1706	5333
1986	1707	5332
1987	1708	5331
1988	1709	5331
1989	1710	5331
1990	1711	5331
1991	1712	5330
1992	1713	5330
1993	1714	5330
1994	1715	5329
1995	1716	5329
1996	1717	5329
1997	1718	5328
1998	1719	5328
1999	1721	5328
2000	1722	5329
2001	1723	5329
2002	1724	5329
2003	1725	5329
2004	1726	5328
2005	1727	5328
2006	1729	5328
2007	1730	5328
2008	1731	5327
2009	1732	5327
2010	1732	5326
2011	1734	5326
2012	1735	5326
2013	1736	5325
2014	1737	5324
2015	1737	5324
2016	1738	5323
2017	1739	5323
2018	1741	5323
2019	1742	5323
2020	1743	5322
2021	1743	5321
2022	1745	5321
2023	1746	5321
2024	1747	5321
2025	1748	5320
2026	1749	5320
2027	1750	5319
2028	1751	5319
2029	1752	5318
2030	1753	5318
2031	1754	5317
2032	1755	5318
2033	1756	5318
2034	1757	5318
2035	1759	5318
2036	1760	5318
2037	1761	5318
2038	1762	5317
2039	1763	5316
2040	1764	5316
2041	1765	5316
2042	1766	5316
2043	1767	5315
2044	1768	5315
2045	1769	5314
2046	1770	5314
2047	1771	5314
2048	1772	5314
2049	1773	5314
2050	1775	5314
2051	1776	5315
2052	1777	5314
2053	1778	5313
2054	1779	5314
2055	1780	5313
2056	1781	5313
2057	1782	5312
2058	1783	5311
2059	1784	5313
2060	1785	5312
2061	1787	5313
2062	1788	5312
2063	1789	5312
2064	1790	5312
2065	1791	5311
2066	1792	5311
2067	1793	5310
2068	1794	5310
2069	1795	5309
2070	1796	5309
2071	1797	5308
2072	1798	5308
2073	1799	5307
2074	1800	5307
2075	1801	5307
2076	1802	5306
2077	1803	5305
2078	1804	5305
2079	1805	5304
2080	1806	5304
2081	1807	5303
2082	1808	5303
2083	1809	5302
2084	1810	5302
2085	1811	5302
2086	1812	5302
2087	1813	5301
2088	1814	5300
2089	1815	5300
2090	1816	5299
2091	1817	5299
2092	1818	5299
2093	1819	5298
2094	1820	5298
2095	1821	5297
2096	1822	5298
2097	1823	5297
2098	1824	5297
2099	1825	5296
2100	1826	5295
2101	1827	5294
2102	1828	5294
2103	1829	5294
2104	1830	5293
2105	1832	5294
2106	1832	5293
2107	1833	5292
2108	1834	5291
2109	1835	5291
2110	1836	5291
2111	1837	5291
2112	1838	5290
2113	1840	5290
2114	1841	5289
2115	1842	5289
2116	1843	5289
2117	1844	5289
2118	1845	5288
2119	1846	5288
2120	1847	5288
2121	1848	5287
2122	1849	5287
2123	1850	5286
2124	1851	5286
2125	1852	5285
2126	1853	5285
2127	1854	5284
2128	1855	5283
2129	1856	5283
2130	1857	5283
2131	1858	5282
2132	1859	5282
2133	1860	5282
2134	1861	5282
2135	1862	5280
2136	1863	5280
2137	1864	5279
2138	1865	5279
2139	1866	5278
2140	1867	5278
2141	1868	5278
2142	1870	5278
2143	1870	5277
2144	1871	5276
2145	1872	5276
2146	1873	5276
2147	1874	5275
2148	1875	5275
2149	1877	5275
2150	1878	5275
2151	1879	5274
2152	1880	5274
2153	1881	5273
2154	1882	5272
2155	1883	5272
2156	1884	5271
2157	1885	5271
2158	1886	5270
2159	1887	5269
2160	1887	5269
2161	1888	5268
2162	1889	5267
2163	1891	5267
2164	1892	5267
2165	1893	5266
2166	1894	5266
2167	1895	5265
2168	1896	5265
2169	1897	5264
2170	1898	5264
2171	1899	5263
2172	1899	5262
2173	1901	5262
2174	1902	5262
2175	1903	5261
2176	1904	5261
2177	1905	5261
2178	1906	5260
2179	1907	5259
2180	1908	5259
2181	1909	5258
2182	1910	5258
2183	1911	5257
2184	1912	5257
2185	1913	5256
2186	1914	5256
2187	1915	5255
2188	1916	5255
2189	1917	5254
2190	1918	5254
2191	1919	5253
2192	1920	5252
2193	1921	5252
2194	1922	5251
2195	1923	5250
2196	1924	5250
2197	1925	5250
2198	1926	5249
2199	1927	5248
2200	1928	5248
2201	1929	5248
2202	1930	5246
2203	1931	5246
2204	1932	5246
2205	1933	5245
2206	1934	5245
2207	1935	5244
2208	1936	5243
2209	1937	5243
2210	1938	5243
2211	1939	5242
2212	1940	5241
2213	1941	5241
2214	1942	5241
2215	1943	5240
2216	1943	5239
2217	1944	5238
2218	1946	5238
2219	1947	5237
2220	1947	5236
2221	1948	5235
2222	1949	5235
2223	1950	5234
2224	1951	5234
2225	1952	5234
2226	1953	5233
2227	1954	5233
2228	1955	5231
2229	1956	5231
2230	1957	5231
2231	1958	5230
2232	1959	5229
2233	1960	5229
2234	1962	5229
2235	1963	5229
2236	1964	5228
2237	1965	5227
2238	1966	5228
2239	1967	5228
2240	1968	5227
2241	1969	5227
2242	1970	5225
2243	1971	5225
2244	1972	5225
2245	1973	5224
2246	1974	5224
2247	1975	5223
2248	1976	5222
2249	1977	5222
2250	1978	5221
2251	1979	5220
2252	1980	5221
2253	1981	5220
2254	1982	5220
2255	1983	5219
2256	1984	5218
2257	1985	5218
2258	1986	5217
2259	1987	5217
2260	1988	5216
2261	1989	5216
2262	1990	5215
2263	1991	5214
2264	1992	5214
2265	1993	5213
2266	1994	5213
2267	1995	5212
2268	1996	5211
2269	1997	5210
2270	1998	5210
2271	1999	5209
2272	2000	5209
2273	2001	5209
2274	2002	5208
2275	2003	5207
2276	2004	5207
2277	2006	5208
2278	2007	5207
2279	2008	5207
2280	2009	5206
2281	2010	5206
2282	2011	5205
2283	2012	5205
2284	2013	5204
2285	2014	5204
2286	2015	5203
2287	2016	5202
2288	2017	5201
2289	2017	5200
2290	2019	5200
2291	2019	5199
2292	2020	5199
2293	2021	5198
2294	2022	5197
2295	2023	5197
2296	2024	5196
2297	2026	5196
2298	2027	5195
2299	2027	5194
2300	2028	5194
2301	2029	5193
2302	2030	5192
2303	2031	5191
2304	2032	5191
2305	2033	5191
2306	2034	5190
2307	2035	5190
2308	2036	5189
2309	2037	5188
2310	2038	5188
2311	2040	5188
2312	2040	5187
2313	2041	5186
2314	2043	5187
2315	2044	5185
2316	2045	5185
2317	2046	5184
2318	2047	5184
2319	2048	5184
2320	2049	5183
2321	2050	5183
2322	2051	5183
2323	2052	5182
2324	2053	5182
2325	2054	5181
2326	2055	5180
2327	2056	5180
2328	2057	5179
2329	2058	5179
2330	2059	5178
2331	2060	5178
2332	2062	5179
2333	2063	5178
2334	2064	5178
2335	2065	5178
2336	2067	5179
2337	2068	5178
2338	2069	5178
2339	2070	5177
2340	2071	5176
2341	2072	5176
2342	2073	5175
2343	2074	5175
2344	2075	5174
2345	2076	5173
2346	2077	5172
2347	2077	5171
2348	2079	5171
2349	2080	5171
2350	2081	5170
2351	2082	5171
2352	2084	5172
2353	2085	5171
2354	2086	5171
2355	2087	5170
2356	2088	5169
2357	2089	5169
2358	2090	5168
2359	2091	5168
2360	2092	5167
2361	2093	5166
2362	2094	5166
2363	2095	5166
2364	2096	5165
2365	2097	5164
2366	2098	5164
2367	2099	5164
2368	2100	5164
2369	2101	5163
2370	2102	5162
2371	2103	5162
2372	2104	5161
2373	2105	5160
2374	2106	5159
2375	2107	5158
2376	2108	5158
2377	2109	5157
2378	2110	5157
2379	2111	5157
2380	2112	5156
2381	2113	5155
2382	2114	5155
2383	2115	5154
2384	2117	5155
2385	2118	5154
2386	2119	5153
2387	2120	5153
2388	2121	5152
2389	2122	5152
2390	2123	5151
2391	2124	5150
2392	2125	5150
2393	2126	5150
2394	2127	5149
2395	2128	5148
2396	2129	5148
2397	2130	5147
2398	2131	5146
2399	2132	5145
2400	2133	5144
2401	2134	5144
2402	2135	5144
2403	2136	5143
2404	2137	5142
2405	2138	5142
2406	2139	5142
2407	2140	5141
2408	2141	5141
2409	2142	5140
2410	2143	5139
2411	2144	5138
2412	2145	5138
2413	2146	5137
2414	2147	5136
2415	2148	5136
2416	2149	5135
2417	2150	5134
2418	2151	5134
2419	2152	5133
2420	2153	5132
2421	2154	5132
2422	2155	5131
2423	2156	5131
2424	2157	5131
2425	2158	5130
2426	2159	5129
2427	2160	5129
2428	2161	5128
2429	2162	5127
2430	2163	5126
2431	2164	5126
2432	2165	5125
2433	2166	5124
2434	2167	5124
2435	2168	5124
2436	2169	5123
2437	2170	5122
2438	2171	5121
2439	2172	5121
2440	2173	5120
2441	2174	5119
2442	2175	5119
2443	2176	5118
2444	2177	5117
2445	2178	5116
2446	2179	5116
2447	2180	5116
2448	2181	5116
2449	2182	5115
2450	2184	5116
2451	2185	5115
2452	2186	5115
2453	2187	5114
2454	2188	5114
2455	2189	5114
2456	2190	5113
2457	2191	5112
2458	2192	5112
2459	2193	5112
2460	2194	5111
2461	2195	5110
2462	2196	5110
2463	2198	5109
2464	2199	5109
2465	2200	5109
2466	2201	5108
2467	2202	5108
2468	2203	5108
2469	2204	5107
2470	2205	5106
2471	2206	5106
2472	2207	5106
2473	2208	5105
2474	2209	5104
2475	2210	5104
2476	2211	5103
2477	2212	5102
2478	2213	5102
2479	2214	5101
2480	2215	5100
2481	2216	5100
2482	2217	5099
2483	2218	5098
2484	2219	5097
2485	2220	5097
2486	2221	5096
2487	2222	5095
2488	2223	5095
2489	2224	5095
2490	2225	5094
2491	2226	5093
2492	2227	5092
2493	2228	5092
2494	2229	5091
2495	2230	5090
2496	2231	5090
2497	2232	5089
2498	2233	5088
2499	2234	5088
2500	2235	5087
2501	2236	5086
2502	2237	5086
2503	2238	5085
2504	2239	5084
2505	2240	5083
2506	2241	5083
2507	2242	5082
2508	2243	5081
2509	2244	5081
2510	2245	5080
2511	2246	5080
2512	2247	5079
2513	2248	5078
2514	2249	5078
2515	2250	5077
2516	2251	5076
2517	2252	5075
2518	2253	5075
2519	2254	5074
2520	2255	5073
2521	2256	5073
2522	2257	5072
2523	2258	5071
2524	2259	5071
2525	2260	5070
2526	2261	5069
2527	2262	5069
2528	2263	5068
2529	2264	5067
2530	2265	5066
2531	2266	5066
2532	2267	5065
2533	2268	5065
2534	2269	5064
2535	2270	5063
2536	2271	5062
2537	2271	5061
2538	2273	5061
2539	2274	5061
2540	2275	5060
2541	2276	5059
2542	2277	5058
2543	2278	5059
2544	2280	5059
2545	2281	5058
2546	2281	5057
2547	2282	5056
2548	2283	5055
2549	2284	5055
2550	2285	5054
2551	2286	5053
2552	2287	5052
2553	2288	5051
2554	2289	5051
2555	2290	5050
2556	2291	5049
2557	2292	5049
2558	2293	5048
2559	2294	5047
2560	2295	5047
2561	2296	5046
2562	2297	5046
2563	2298	5045
2564	2300	5045
2565	2300	5044
2566	2302	5044
2567	2303	5044
2568	2304	5043
2569	2305	5042
2570	2306	5042
2571	2307	5041
2572	2308	5040
2573	2309	5040
2574	2310	5039
2575	2311	5038
2576	2312	5037
2577	2313	5037
2578	2314	5036
2579	2315	5035
2580	2315	5034
2581	2316	5034
2582	2317	5033
2583	2318	5032
2584	2319	5031
2585	2320	5031
2586	2321	5030
2587	2322	5030
2588	2323	5029
2589	2324	5028
2590	2325	5027
2591	2327	5027
2592	2328	5027
2593	2329	5027
2594	2330	5026
2595	2331	5025
2596	2332	5024
2597	2333	5023
2598	2334	5023
2599	2335	5022
2600	2336	5021
2601	2337	5021
2602	2338	5020
2603	2339	5020
2604	2340	5019
2605	2341	5019
2606	2342	5018
2607	2343	5017
2608	2344	5016
2609	2345	5015
2610	2346	5014
2611	2346	5013
2612	2347	5012
2613	2348	5012
2614	2349	5011
2615	2350	5010
2616	2351	5009
2617	2352	5009
2618	2353	5008
2619	2355	5009
2620	2356	5008
2621	2357	5007
2622	2358	5007
2623	2359	5006
2624	2360	5005
2625	2362	5007
2626	2363	5006
2627	2364	5006
2628	2365	5005
2629	2366	5004
2630	2367	5004
2631	2368	5003
2632	2369	5002
2633	2370	5002
2634	2371	5001
2635	2372	5000
2636	2373	4999
2637	2374	4999
2638	2375	4998
2639	2376	4998
2640	2377	4997
2641	2378	4996
2642	2379	4996
2643	2380	4996
2644	2381	4995
2645	2382	4994
2646	2383	4994
2647	2384	4993
2648	2386	4993
2649	2387	4992
2650	2388	4991
2651	2389	4990
2652	2390	4990
2653	2391	4990
2654	2392	4989
2655	2393	4988
2656	2394	4987
2657	2395	4987
2658	2396	4986
2659	2397	4985
2660	2398	4986
2661	2399	4985
2662	2400	4984
2663	2401	4983
2664	2402	4983
2665	2403	4982
2666	2404	4981
2667	2405	4980
2668	2406	4979
2669	2407	4979
2670	2408	4978
2671	2409	4977
2672	2410	4976
2673	2411	4975
2674	2412	4975
2675	2413	4975
2676	2414	4974
2677	2415	4973
2678	2416	4973
2679	2418	4973
2680	2419	4973
2681	2420	4972
2682	2421	4972
2683	2422	4971
2684	2423	4970
2685	2424	4969
2686	2425	4969
2687	2426	4968
2688	2427	4967
2689	2428	4966
2690	2429	4966
2691	2430	4965
2692	2431	4964
2693	2432	4963
2694	2433	4962
2695	2434	4962
2696	2435	4961
2697	2436	4961
2698	2437	4960
2699	2438	4959
2700	2439	4958
2701	2440	4958
2702	2441	4957
2703	2442	4956
2704	2443	4955
2705	2444	4956
2706	2446	4956
2707	2447	4956
2708	2448	4955
2709	2449	4954
2710	2450	4954
2711	2451	4953
2712	2452	4952
2713	2453	4952
2714	2454	4951
2715	2455	4951
2716	2456	4950
2717	2457	4949
2718	2458	4949
2719	2459	4948
2720	2460	4947
2721	2462	4947
2722	2463	4947
2723	2464	4946
2724	2465	4945
2725	2466	4945
2726	2467	4944
2727	2468	4943
2728	2469	4943
2729	2470	4942
2730	2471	4941
2731	2472	4940
2732	2473	4939
2733	2473	4938
2734	2474	4937
2735	2475	4937
2736	2476	4936
2737	2477	4935
2738	2478	4934
2739	2479	4933
2740	2480	4933
2741	2481	4932
2742	2482	4932
2743	2483	4931
2744	2485	4931
2745	2486	4930
2746	2487	4930
2747	2488	4929
2748	2489	4928
2749	2490	4928
2750	2491	4927
2751	2492	4927
2752	2493	4926
2753	2494	4926
2754	2495	4925
2755	2496	4924
2756	2497	4924
2757	2498	4923
2758	2499	4922
2759	2500	4922
2760	2501	4921
2761	2502	4920
2762	2503	4919
2763	2504	4918
2764	2505	4918
2765	2506	4917
2766	2507	4916
2767	2508	4915
2768	2509	4914
2769	2510	4913
2770	2511	4913
2771	2512	4912
2772	2513	4911
2773	2514	4911
2774	2515	4910
2775	2516	4910
2776	2517	4909
2777	2518	4909
2778	2519	4908
2779	2520	4907
2780	2521	4906
2781	2522	4906
2782	2523	4905
2783	2524	4904
2784	2525	4903
2785	2526	4902
2786	2527	4901
2787	2528	4901
2788	2529	4900
2789	2530	4899
2790	2531	4898
2791	2532	4898
2792	2533	4897
2793	2534	4897
2794	2535	4896
2795	2536	4895
2796	2537	4895
2797	2538	4894
2798	2539	4893
2799	2540	4892
2800	2541	4891
2801	2542	4891
2802	2543	4890
2803	2544	4890
2804	2546	4889
2805	2547	4888
2806	2548	4888
2807	2548	4887
2808	2550	4887
2809	2551	4886
2810	2552	4885
2811	2553	4884
2812	2554	4883
2813	2554	4882
2814	2555	4881
2815	2556	4881
2816	2557	4880
2817	2558	4879
2818	2559	4878
2819	2560	4878
2820	2562	4878
2821	2563	4878
2822	2564	4877
2823	2565	4876
2824	2566	4876
2825	2567	4875
2826	2569	4875
2827	2570	4874
2828	2571	4874
2829	2572	4873
2830	2573	4872
2831	2574	4872
2832	2575	4872
2833	2576	4871
2834	2577	4870
2835	2578	4870
2836	2579	4869
2837	2580	4868
2838	2581	4867
2839	2582	4867
2840	2583	4866
2841	2584	4865
2842	2585	4864
2843	2586	4863
2844	2587	4862
2845	2588	4861
2846	2589	4861
2847	2590	4860
2848	2591	4859
2849	2592	4859
2850	2593	4858
2851	2594	4858
2852	2595	4857
2853	2596	4857
2854	2598	4856
2855	2599	4856
2856	2600	4855
2857	2601	4854
2858	2602	4854
2859	2603	4853
2860	2604	4852
2861	2605	4851
2862	2606	4851
2863	2607	4850
2864	2608	4849
2865	2609	4848
2866	2610	4848
2867	2611	4847
2868	2611	4846
2869	2612	4845
2870	2613	4844
2871	2614	4843
2872	2615	4843
2873	2616	4842
2874	2618	4842
2875	2619	4841
2876	2620	4840
2877	2621	4840
2878	2622	4839
2879	2623	4838
2880	2624	4838
2881	2625	4837
2882	2626	4835
2883	2627	4835
2884	2628	4834
2885	2629	4833
2886	2630	4833
2887	2631	4832
2888	2632	4831
2889	2633	4830
2890	2634	4830
2891	2634	4828
2892	2636	4828
2893	2637	4827
2894	2637	4826
2895	2638	4825
2896	2639	4825
2897	2640	4824
2898	2641	4823
2899	2642	4822
2900	2644	4822
2901	2645	4821
2902	2646	4821
2903	2647	4820
2904	2648	4819
2905	2649	4818
2906	2650	4818
2907	2651	4817
2908	2652	4817
2909	2653	4816
2910	2654	4816
2911	2655	4815
2912	2656	4814
2913	2657	4813
2914	2658	4812
2915	2659	4812
2916	2660	4811
2917	2661	4811
2918	2662	4810
2919	2663	4809
2920	2664	4809
2921	2666	4808
2922	2667	4807
2923	2668	4807
2924	2669	4806
2925	2670	4806
2926	2671	4805
2927	2672	4804
2928	2673	4803
2929	2674	4802
2930	2675	4802
2931	2676	4801
2932	2677	4801
2933	2678	4800
2934	2679	4800
2935	2681	4799
2936	2682	4798
2937	2683	4798
2938	2684	4797
2939	2685	4797
2940	2686	4796
2941	2687	4796
2942	2688	4795
2943	2690	4795
2944	2691	4794
2945	2692	4793
2946	2692	4792
2947	2694	4792
2948	2695	4791
2949	2696	4791
2950	2697	4791
2951	2698	4790
2952	2699	4789
2953	2700	4788
2954	2701	4788
2955	2702	4787
2956	2703	4786
2957	2704	4785
2958	2705	4785
2959	2706	4784
2960	2707	4783
2961	2708	4783
2962	2709	4782
2963	2711	4782
2964	2712	4781
2965	2713	4781
2966	2714	4780
2967	2715	4779
2968	2716	4778
2969	2717	4777
2970	2719	4778
2971	2720	4778
2972	2721	4777
2973	2722	4777
2974	2723	4776
2975	2724	4775
2976	2725	4774
2977	2726	4774
2978	2727	4773
2979	2728	4772
2980	2729	4771
2981	2730	4770
2982	2731	4770
2983	2732	4769
2984	2734	4769
2985	2735	4768
2986	2736	4767
2987	2737	4766
2988	2738	4766
2989	2739	4765
2990	2740	4764
2991	2741	4764
2992	2742	4763
2993	2743	4763
2994	2744	4762
2995	2745	4761
2996	2746	4761
2997	2747	4760
2998	2748	4759
2999	2749	4758
3000	2750	4757
3001	2751	4757
3002	2752	4756
3003	2753	4755
3004	2754	4754
3005	2755	4753
3006	2756	4753
3007	2757	4753
3008	2758	4752
3009	2759	4751
3010	2760	4750
3011	2761	4749
3012	2762	4748
3013	2763	4747
3014	2764	4747
3015	2765	4746
3016	2766	4746
3017	2767	4745
3018	2769	4744
3019	2770	4744
3020	2771	4743
3021	2772	4743
3022	2773	4742
3023	2774	4742
3024	2775	4741
3025	2776	4740
3026	2777	4739
3027	2778	4739
3028	2779	4738
3029	2781	4738
3030	2782	4737
3031	2783	4736
3032	2784	4735
3033	2785	4734
3034	2785	4733
3035	2786	4732
3036	2787	4732
3037	2788	4731
3038	2789	4730
3039	2790	4729
3040	2791	4729
3041	2793	4728
3042	2794	4727
3043	2795	4727
3044	2796	4726
3045	2797	4726
3046	2798	4725
3047	2799	4724
3048	2800	4723
3049	2801	4722
3050	2802	4722
3051	2803	4721
3052	2804	4720
3053	2805	4719
3054	2806	4718
3055	2807	4717
3056	2808	4717
3057	2809	4716
3058	2810	4715
3059	2811	4715
3060	2812	4714
3061	2813	4713
3062	2814	4713
3063	2815	4712
3064	2816	4712
3065	2818	4711
3066	2819	4710
3067	2820	4709
3068	2821	4709
3069	2822	4708
3070	2823	4707
3071	2824	4707
3072	2825	4707
3073	2826	4706
3074	2827	4705
3075	2828	4705
3076	2830	4704
3077	2831	4704
3078	2832	4703
3079	2833	4703
3080	2834	4702
3081	2835	4701
3082	2836	4700
3083	2837	4699
3084	2838	4699
3085	2839	4698
3086	2840	4698
3087	2842	4697
3088	2843	4696
3089	2844	4695
3090	2845	4695
3091	2846	4694
3092	2847	4693
3093	2848	4693
3094	2852	4697
3095	2853	4697
3096	2855	4697
3097	2857	4697
3098	2858	4697
3099	2859	4696
3100	2860	4696
3101	2861	4696
3102	2862	4695
3103	2863	4694
3104	2865	4694
3105	2866	4693
3106	2867	4693
3107	2868	4692
3108	2869	4691
3109	2870	4690
3110	2871	4690
3111	2872	4689
3112	2873	4688
3113	2874	4687
3114	2876	4687
3115	2877	4687
3116	2878	4686
3117	2879	4685
3118	2880	4684
3119	2881	4684
3120	2882	4683
3121	2883	4682
3122	2884	4682
3123	2885	4681
3124	2886	4680
3125	2887	4679
3126	2888	4678
3127	2889	4677
3128	2890	4677
3129	2891	4676
3130	2892	4675
3131	2893	4674
3132	2894	4674
3133	2895	4673
3134	2896	4672
3135	2897	4671
3136	2898	4671
3137	2899	4670
3138	2900	4669
3139	2901	4668
3140	2902	4667
3141	2903	4666
3142	2904	4666
3143	2906	4666
3144	2907	4665
3145	2908	4664
3146	2909	4664
3147	2910	4663
3148	2911	4663
3149	2913	4662
3150	2913	4661
3151	2914	4660
3152	2915	4659
3153	2916	4659
3154	2917	4658
3155	2919	4658
3156	2920	4657
3157	2921	4656
3158	2922	4656
3159	2923	4655
3160	2924	4654
3161	2925	4653
3162	2926	4652
3163	2927	4652
3164	2928	4651
3165	2929	4650
3166	2930	4649
3167	2931	4649
3168	2932	4648
3169	2933	4647
3170	2934	4646
3171	2935	4645
3172	2936	4644
3173	2937	4644
3174	2938	4643
3175	2939	4642
3176	2940	4642
3177	2941	4641
3178	2942	4640
3179	2943	4639
3180	2944	4638
3181	2945	4637
3182	2946	4637
3183	2947	4636
3184	2948	4635
3185	2949	4634
3186	2950	4633
3187	2951	4633
3188	2952	4632
3189	2954	4631
3190	2954	4631
3191	2956	4630
3192	2957	4630
3193	2958	4629
3194	2959	4628
3195	2960	4627
3196	2961	4626
3197	2962	4625
3198	2963	4625
3199	2964	4624
3200	2965	4623
3201	2966	4622
3202	2967	4621
3203	2968	4620
3204	2969	4619
3205	2970	4619
3206	2971	4618
3207	2971	4617
3208	2972	4616
3209	2973	4615
3210	2974	4614
3211	2975	4613
3212	2976	4612
3213	2977	4612
3214	2978	4611
3215	2979	4610
3216	2981	4610
3217	2982	4610
3218	2983	4609
3219	2984	4608
3220	2985	4607
3221	2986	4606
3222	2987	4605
3223	2988	4604
3224	2989	4603
3225	2990	4603
3226	2991	4602
3227	2992	4601
3228	2993	4600
3229	2994	4600
3230	2995	4599
3231	2996	4598
3232	2997	4597
3233	2999	4597
3234	3000	4597
3235	3001	4596
3236	3002	4595
3237	3003	4594
3238	3004	4594
3239	3006	4594
3240	3007	4594
3241	3008	4594
3242	3009	4593
3243	3010	4592
3244	3011	4591
3245	3012	4590
3246	3013	4589
3247	3014	4588
3248	3015	4588
3249	3016	4587
3250	3017	4586
3251	3018	4585
3252	3019	4584
3253	3020	4584
3254	3022	4583
3255	3022	4582
3256	3024	4582
3257	3025	4581
3258	3026	4580
3259	3027	4579
3260	3028	4579
3261	3029	4578
3262	3030	4577
3263	3031	4577
3264	3032	4576
3265	3033	4575
3266	3035	4575
3267	3036	4575
3268	3037	4574
3269	3038	4573
3270	3039	4572
3271	3040	4571
3272	3041	4571
3273	3042	4570
3274	3043	4569
3275	3044	4568
3276	3045	4567
3277	3046	4566
3278	3047	4565
3279	3048	4564
3280	3049	4564
3281	3050	4563
3282	3051	4562
3283	3052	4561
3284	3053	4561
3285	3054	4560
3286	3055	4559
3287	3057	4559
3288	3058	4558
3289	3059	4557
3290	3060	4557
3291	3061	4557
3292	3062	4556
3293	3063	4555
3294	3064	4555
3295	3065	4554
3296	3067	4553
3297	3068	4553
3298	3069	4552
3299	3070	4551
3300	3071	4550
3301	3072	4549
3302	3073	4548
3303	3074	4547
3304	3075	4547
3305	3076	4546
3306	3077	4545
3307	3078	4544
3308	3078	4543
3309	3079	4542
3310	3081	4542
3311	3082	4541
3312	3083	4540
3313	3084	4540
3314	3086	4540
3315	3086	4539
3316	3088	4539
3317	3089	4538
3318	3091	4538
3319	3092	4538
3320	3094	4538
3321	3095	4537
3322	3096	4537
3323	3097	4536
3324	3098	4535
3325	3099	4534
3326	3100	4534
3327	3102	4533
3328	3103	4532
3329	3104	4532
3330	3105	4531
3331	3106	4531
3332	3107	4530
3333	3108	4530
3334	3109	4529
3335	3111	4529
3336	3112	4528
3337	3113	4527
3338	3114	4526
3339	3116	4526
3340	3117	4526
3341	3118	4525
3342	3119	4524
3343	3120	4523
3344	3121	4523
3345	3122	4522
3346	3123	4521
3347	3124	4521
3348	3125	4520
3349	3126	4519
3350	3128	4518
3351	3129	4518
3352	3131	4518
3353	3132	4518
3354	3133	4518
3355	3134	4516
3356	3135	4516
3357	3136	4515
